0,1748523837,85
11,1748523837,>Ax:-0.97
12,1748523837,>Ay:-0.21
13,1748523837,>Az:0.23
15,1748523837,>Gx:0.43
15,1748523837,>Gy:0.49
16,1748523837,>Gz:0.79
27,1748523838,>Ax:-0.96
28,1748523838,>Ay:-0.21
29,1748523838,>Az:0.23
31,1748523838,>Gx:0.79
31,1748523838,>Gy:0.55
32,1748523838,>Gz:0.55
43,1748523838,>Ax:-0.96
44,1748523838,>Ay:-0.20
45,1748523838,>Az:0.23
47,1748523838,>Gx:0.55
47,1748523838,>Gy:0.61
48,1748523838,>Gz:0.67
59,1748523838,>Ax:-0.96
60,1748523838,>Ay:-0.21
61,1748523838,>Az:0.23
63,1748523838,>Gx:0.67
63,1748523838,>Gy:0.49
64,1748523838,>Gz:0.92
75,1748523838,>Ax:-0.97
76,1748523838,>Ay:-0.20
77,1748523838,>Az:0.23
79,1748523838,>Gx:0.55
79,1748523838,>Gy:0.49
80,1748523838,>Gz:0.79
91,1748523838,>Ax:-0.96
92,1748523838,>Ay:-0.20
93,1748523838,>Az:0.23
95,1748523838,>Gx:0.43
95,1748523838,>Gy:0.00
96,1748523838,>Gz:0.92
107,1748523838,>Ax:-0.97
108,1748523838,>Ay:-0.20
109,1748523838,>Az:0.23
111,1748523838,>Gx:0.43
111,1748523838,>Gy:-0.12
112,1748523838,>Gz:1.04
124,1748523838,>Ax:-0.97
125,1748523838,>Ay:-0.21
126,1748523838,>Az:0.23
128,1748523838,>Gx:0.85
128,1748523838,>Gy:-0.18
129,1748523838,>Gz:1.04
141,1748523838,>Ax:-0.97
142,1748523838,>Ay:-0.21
143,1748523838,>Az:0.23
145,1748523838,>Gx:0.98
145,1748523838,>Gy:0.06
146,1748523838,>Gz:1.04
157,1748523838,>Ax:-0.97
158,1748523838,>Ay:-0.20
159,1748523838,>Az:0.23
161,1748523838,>Gx:0.92
161,1748523838,>Gy:-0.24
162,1748523838,>Gz:1.10
173,1748523838,>Ax:-0.96
174,1748523838,>Ay:-0.21
175,1748523838,>Az:0.23
177,1748523838,>Gx:0.92
177,1748523838,>Gy:-0.49
178,1748523838,>Gz:1.04
189,1748523838,>Ax:-0.96
190,1748523838,>Ay:-0.21
191,1748523838,>Az:0.23
193,1748523838,>Gx:1.77
194,1748523838,>Gy:-0.67
194,1748523838,>Gz:1.04
205,1748523838,>Ax:-0.97
206,1748523838,>Ay:-0.20
207,1748523838,>Az:0.23
209,1748523838,>Gx:0.85
209,1748523838,>Gy:-0.67
210,1748523838,>Gz:0.98
221,1748523838,>Ax:-0.97
222,1748523838,>Ay:-0.21
223,1748523838,>Az:0.22
225,1748523838,>Gx:0.67
226,1748523838,>Gy:-0.85
226,1748523838,>Gz:0.98
237,1748523838,>Ax:-0.97
238,1748523838,>Ay:-0.21
239,1748523838,>Az:0.22
241,1748523838,>Gx:0.43
241,1748523838,>Gy:-0.61
242,1748523838,>Gz:1.04
253,1748523838,>Ax:-0.97
254,1748523838,>Ay:-0.21
255,1748523838,>Az:0.22
257,1748523838,>Gx:0.61
257,1748523838,>Gy:-0.43
258,1748523838,>Gz:1.10
269,1748523838,>Ax:-0.97
270,1748523838,>Ay:-0.21
271,1748523838,>Az:0.22
273,1748523838,>Gx:0.92
273,1748523838,>Gy:-0.37
274,1748523838,>Gz:1.16
285,1748523838,>Ax:-0.97
286,1748523838,>Ay:-0.20
287,1748523838,>Az:0.22
289,1748523838,>Gx:-0.12
289,1748523838,>Gy:-0.24
290,1748523838,>Gz:1.22
