12,1748524688,IMU Initialized!
12,1748524688,--- Teleplot IMU Data ---
13,1748524688,Plotting: Accel (Ax, Ay, Az), Gyro (Gx, Gy, Gz), Mag (Mx, My, Mz)
13,1748524688,-------------------------
26,1748524688,>Ax:-0.85
26,1748524688,>Ay:-0.22
27,1748524688,>Az:0.16
29,1748524688,>Gx:31.07
29,1748524688,>Gy:22.40
30,1748524688,>Gz:-2.93
42,1748524688,>Ax:-0.89
42,1748524688,>Ay:-0.22
43,1748524688,>Az:0.14
45,1748524688,>Gx:143.19
45,1748524688,>Gy:55.73
46,1748524688,>Gz:-32.90
57,1748524688,>Ax:-0.98
58,1748524688,>Ay:-0.23
59,1748524688,>Az:0.13
61,1748524688,>Gx:-10.44
62,1748524688,>Gy:-2.75
62,1748524688,>Gz:2.93
74,1748524688,>Ax:-0.98
75,1748524688,>Ay:-0.24
76,1748524688,>Az:0.13
78,1748524688,>Gx:0.43
78,1748524688,>Gy:0.43
79,1748524688,>Gz:1.04
90,1748524688,>Ax:-0.98
91,1748524688,>Ay:-0.23
92,1748524688,>Az:0.12
94,1748524688,>Gx:0.98
94,1748524688,>Gy:0.43
95,1748524688,>Gz:1.04
106,1748524688,>Ax:-0.98
107,1748524688,>Ay:-0.24
107,1748524688,>Az:0.12
110,1748524688,>Gx:0.92
110,1748524688,>Gy:0.49
111,1748524688,>Gz:1.10
122,1748524688,>Ax:-0.98
123,1748524688,>Ay:-0.23
123,1748524688,>Az:0.12
126,1748524688,>Gx:0.67
126,1748524688,>Gy:0.67
127,1748524688,>Gz:1.22
138,1748524688,>Ax:-0.98
139,1748524688,>Ay:-0.24
140,1748524688,>Az:0.12
142,1748524688,>Gx:0.92
142,1748524688,>Gy:0.55
143,1748524688,>Gz:1.16
154,1748524688,>Ax:-0.98
155,1748524688,>Ay:-0.24
156,1748524688,>Az:0.12
158,1748524688,>Gx:1.04
158,1748524688,>Gy:0.67
159,1748524688,>Gz:0.98
170,1748524688,>Ax:-0.98
171,1748524688,>Ay:-0.24
172,1748524688,>Az:0.12
174,1748524688,>Gx:1.16
174,1748524688,>Gy:0.55
175,1748524688,>Gz:1.04
187,1748524688,>Ax:-0.98
187,1748524688,>Ay:-0.24
188,1748524688,>Az:0.12
190,1748524688,>Gx:0.92
190,1748524688,>Gy:0.61
